demo_image.started,demo_image.stopped,demo_resp.keys,demo_resp.rt,demo_resp.started,demo_resp.stopped,test1_image.started,test1_image.stopped,test1_resp.keys,test1_resp.rt,test1_resp.started,test1_resp.stopped,test2_image.started,test2_image.stopped,test2_resp.keys,test2_resp.rt,test2_resp.started,test2_resp.stopped,test3_image.started,test3_image.stopped,test3_resp.keys,test3_resp.rt,test3_resp.started,test3_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
9.919051000004401,None,space,0.4948122999921907,9.919051000004401,None,,,,,,,,,,,,,,,,,,,,001,2022_Feb_28_1633,king_devick,2021.2.3,144.04800833026417,
,,,,,,10.632674399996176,None,space,0.270908899983624,10.632674399996176,None,,,,,,,,,,,,,,001,2022_Feb_28_1633,king_devick,2021.2.3,144.04800833026417,
,,,,,,,,,,,,11.188869800011162,None,space,0.27099949997500516,11.188869800011162,None,,,,,,,,001,2022_Feb_28_1633,king_devick,2021.2.3,144.04800833026417,
,,,,,,,,,,,,,,,,,,11.765085599996382,None,space,0.27432980001321994,11.765085599996382,None,,001,2022_Feb_28_1633,king_devick,2021.2.3,144.04800833026417,
