demo_image.started,demo_image.stopped,demo_resp.keys,demo_resp.rt,demo_resp.started,demo_resp.stopped,test1_image.started,test1_image.stopped,test1_resp.keys,test1_resp.rt,test1_resp.started,test1_resp.stopped,test2_image.started,test2_image.stopped,test2_resp.keys,test2_resp.rt,test2_resp.started,test2_resp.stopped,test3_image.started,test3_image.stopped,test3_resp.keys,test3_resp.rt,test3_resp.started,test3_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
22.358262599998852,None,space,33.59757810001611,22.358262599998852,None,,,,,,,,,,,,,,,,,,,,001,2022_Feb_28_0857,king_devick,2021.2.3,144.05755389626768,
,,,,,,61.2944484000036,None,space,10.574307300004875,61.2944484000036,None,,,,,,,,,,,,,,001,2022_Feb_28_0857,king_devick,2021.2.3,144.05755389626768,
,,,,,,,,,,,,71.98313140001846,None,space,20.450805200001923,71.98313140001846,None,,,,,,,,001,2022_Feb_28_0857,king_devick,2021.2.3,144.05755389626768,
,,,,,,,,,,,,,,,,,,95.69576850000885,None,space,10.3355506999942,95.69576850000885,None,,001,2022_Feb_28_0857,king_devick,2021.2.3,144.05755389626768,
