demo_image.started,demo_image.stopped,demo_resp.keys,demo_resp.rt,demo_resp.started,demo_resp.stopped,test1_image.started,test1_image.stopped,test1_resp.keys,test1_resp.rt,test1_resp.started,test1_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
15.839913900010288,None,space,1.338853699970059,15.839913900010288,None,,,,,,,,001,2022_Mar_02_1548,king_devick,2021.2.3,144.03970887418097,
,,,,,,21.204929700004868,None,space,1.2564257999765687,21.204929700004868,None,,001,2022_Mar_02_1548,king_devick,2021.2.3,144.03970887418097,
