instructions_text.started,instructions_text.stopped,instructions_resp.keys,instructions_resp.rt,instructions_resp.started,instructions_resp.stopped,demo_instructions_text.started,demo_instructions_text.stopped,demo_instructions_resp.keys,demo_instructions_resp.rt,demo_instructions_resp.started,demo_instructions_resp.stopped,demo_image.started,demo_image.stopped,demo_resp.keys,demo_resp.rt,demo_resp.started,demo_resp.stopped,test1_instructions_text.started,test1_instructions_text.stopped,test1_instructions_resp.keys,test1_instructions_resp.rt,test1_instructions_resp.started,test1_instructions_resp.stopped,test1_image.started,test1_image.stopped,test1_resp.keys,test1_resp.rt,test1_resp.started,test1_resp.stopped,test2_instructions_text.started,test2_instructions_text.stopped,test2_instructions_resp.keys,test2_instructions_resp.rt,test2_instructions_resp.started,test2_instructions_resp.stopped,test2_image.started,test2_image.stopped,test2_resp.keys,test2_resp.rt,test2_resp.started,test2_resp.stopped,test3_instructions_text.started,test3_instructions_text.stopped,test3_instructions_resp.keys,test3_instructions_resp.rt,test3_instructions_resp.started,test3_instructions_resp.stopped,test3_image.started,test3_image.stopped,test3_resp.keys,test3_resp.rt,test3_resp.started,test3_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11.61653880000813,None,space,2.483541499997955,11.61653880000813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,001,2022_Feb_10_1011,king_devick,2021.2.3,144.1370801522941,
,,,,,,14.11123900001985,None,space,3.5149376000044867,14.11123900001985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,001,2022_Feb_10_1011,king_devick,2021.2.3,144.1370801522941,
,,,,,,,,,,,,17.66917090001516,None,space,9.684269699995639,17.66917090001516,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,001,2022_Feb_10_1011,king_devick,2021.2.3,144.1370801522941,
,,,,,,,,,,,,,,,,,,27.36460719999741,None,space,1.806796499993652,27.36460719999741,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,001,2022_Feb_10_1011,king_devick,2021.2.3,144.1370801522941,
,,,,,,,,,,,,,,,,,,,,,,,,29.18265020000399,None,space,4.591907300025923,29.18265020000399,None,,,,,,,,,,,,,,,,,,,,,,,,,n,001,2022_Feb_10_1011,king_devick,2021.2.3,144.1370801522941,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.78786760001094,None,space,0.6091901000181679,33.78786760001094,None,,,,,,,,,,,,,,,,,,,n,001,2022_Feb_10_1011,king_devick,2021.2.3,144.1370801522941,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.41074680001475,None,space,2.480775200005155,34.41074680001475,None,,,,,,,,,,,,,n,001,2022_Feb_10_1011,king_devick,2021.2.3,144.1370801522941,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.90438520000316,None,space,0.5304830000095535,36.90438520000316,None,,,,,,,n,001,2022_Feb_10_1011,king_devick,2021.2.3,144.1370801522941,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.444422000000486,None,space,1.0856939999794122,37.444422000000486,None,n,001,2022_Feb_10_1011,king_devick,2021.2.3,144.1370801522941,
