inter_stim_inverval,GNG_stim,match,corr_key
4.5,no_go_stimuli\spider_1.jpeg,0,None
4.5,go_stimuli\puppy_20.jpeg,1,space
4.0,go_stimuli\puppy_10.jpg,1,space
4.5,no_go_stimuli\spider_15.jpeg,0,None
4.5,go_stimuli\puppy_8.jpg,1,space
4.5,no_go_stimuli\spider_25.jpg,0,None
6.0,go_stimuli\puppy_30.jpg,1,space
4.5,no_go_stimuli\spider_14.jpeg,0,None
6.5,go_stimuli\puppy_26.jpeg,1,space
6.5,no_go_stimuli\spider_7.jpeg,0,None
4.0,go_stimuli\puppy_27.jpg,1,space
6.0,no_go_stimuli\spider_2.jpeg,0,None
4.0,go_stimuli\puppy_7.jpg,1,space
5.5,go_stimuli\puppy_5.jpg,1,space
4.5,no_go_stimuli\spider_27.jpeg,0,None
5.0,go_stimuli\puppy_21.jpeg,1,space
4.5,no_go_stimuli\spider_19.jpg,0,None
4.0,no_go_stimuli\spider_30.jpg,0,None
5.5,go_stimuli\puppy_14.jpeg,1,space
4.5,no_go_stimuli\spider_26.jpg,0,None
