inter_stim_inverval,GNG_stim,match,corr_key
6.5,go_stimuli\puppy_10.jpg,1,space
5.0,go_stimuli\puppy_29.jpg,1,space
4.0,go_stimuli\puppy_4.jpg,1,space
5.5,no_go_stimuli\spider_18.jpg,0,None
5.0,no_go_stimuli\spider_28.jpg,0,None
6.0,no_go_stimuli\spider_6.jpeg,0,None
5.0,no_go_stimuli\spider_29.jpg,0,None
6.5,no_go_stimuli\spider_7.jpeg,0,None
6.5,no_go_stimuli\spider_23.jpg,0,None
6.5,go_stimuli\puppy_6.jpg,1,space
5.0,no_go_stimuli\spider_1.jpeg,0,None
5.5,go_stimuli\puppy_5.jpg,1,space
5.0,no_go_stimuli\spider_24.jpeg,0,None
6.0,go_stimuli\puppy_23.jpeg,1,space
4.5,go_stimuli\puppy_20.jpeg,1,space
5.0,no_go_stimuli\spider_11.jpeg,0,None
6.5,go_stimuli\puppy_2.jpg,1,space
5.5,go_stimuli\puppy_28.jpg,1,space
6.5,no_go_stimuli\spider_10.jpeg,0,None
5.5,go_stimuli\puppy_24.jpeg,1,space
