inter_stim_inverval,GNG_stim,match,corr_key
4.5,affective_go_stimuli\puppy_7.jpg,1,space
4.0,affective_go_stimuli\puppy_27.jpg,1,space
4.0,affective_go_stimuli\puppy_25.jpeg,1,space
4.5,affective_no_go_stimuli\spider_30.jpg,0,None
5.5,affective_go_stimuli\puppy_1.jpg,1,space
5.5,affective_go_stimuli\puppy_2.jpg,1,space
4.5,affective_no_go_stimuli\spider_5.jpeg,0,None
5.5,affective_no_go_stimuli\spider_13.jpeg,0,None
4.5,affective_go_stimuli\puppy_16.jpeg,1,space
6.5,affective_go_stimuli\puppy_20.jpeg,1,space
5.5,affective_go_stimuli\puppy_30.jpg,1,space
4.0,affective_no_go_stimuli\spider_9.jpeg,0,None
6.0,affective_no_go_stimuli\spider_20.jpg,0,None
4.0,affective_no_go_stimuli\spider_16.jpeg,0,None
6.5,affective_go_stimuli\puppy_5.jpg,1,space
5.5,affective_go_stimuli\puppy_18.jpeg,1,space
5.0,affective_no_go_stimuli\spider_26.jpg,0,None
5.5,affective_no_go_stimuli\spider_7.jpeg,0,None
4.5,affective_no_go_stimuli\spider_11.jpeg,0,None
4.5,affective_no_go_stimuli\spider_3.jpeg,0,None
