instructions1_text.started,instructions1_text.stopped,instructions1_resp.keys,instructions1_resp.rt,instructions1_resp.started,instructions1_resp.stopped,pieman_clip.started,pieman_clip.stopped,pieman_cross.started,pieman_cross.stopped,participant,session,date,expName,psychopyVersion,frameRate,
8.44092590000946,None,space,0.36185209994437173,8.44092590000946,None,,,,,,001,2022_Mar_02_0839,video_narrative,2021.2.3,144.23354298484892,
,,,,,,8.981827649928164,None,8.985319900035392,248.99001400003908,,,,,,,
