loop_count,inter_stim_inverval,GNG_stim,match,inter_stim_interval,go_stim,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_trial_loop.thisRepN,practice_trial_loop.thisTrialN,practice_trial_loop.thisN,practice_trial_loop.thisIndex,GNG_loop.thisRepN,GNG_loop.thisTrialN,GNG_loop.thisN,GNG_loop.thisIndex,go_block.thisRepN,go_block.thisTrialN,go_block.thisN,go_block.thisIndex,inter_stim_plus.started,inter_stim_plus.stopped,go_resp.keys,go_resp.corr,go_resp.rt,go_resp.started,go_resp.stopped,go_image.started,go_image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,6.5,affective_go_stimuli\puppy_14.jpeg,1,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,001,2022_Feb_28_1748,affective_go_no_go,2021.2.3,143.94267632139886,
1,6.5,affective_go_stimuli\puppy_1.jpg,1,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,001,2022_Feb_28_1748,affective_go_no_go,2021.2.3,143.94267632139886,
1,5.0,affective_no_go_stimuli\spider_4.jpeg,0,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,001,2022_Feb_28_1748,affective_go_no_go,2021.2.3,143.94267632139886,
1,5.5,affective_no_go_stimuli\spider_5.jpeg,0,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,001,2022_Feb_28_1748,affective_go_no_go,2021.2.3,143.94267632139886,
1,,,1,5.5,affective_go_stimuli\puppy_10.jpg,0,0,0,0,,,,,0,0,0,0,0,0,0,0,26.25122469998314,None,space,1,0.2977076999959536,31.770845099992584,None,31.770845099992584,None,,001,2022_Feb_28_1748,affective_go_no_go,2021.2.3,143.94267632139886,
1,,,1,6.5,affective_go_stimuli\puppy_9.jpg,0,0,0,0,,,,,0,0,0,0,0,1,1,1,32.080217899987474,None,space,1,0.29414870002074167,38.58998269998119,None,38.58998269998119,None,,001,2022_Feb_28_1748,affective_go_no_go,2021.2.3,143.94267632139886,
1,,,1,4.0,affective_go_stimuli\puppy_20.jpeg,0,0,0,0,,,,,0,0,0,0,0,2,2,2,38.89890549998381,None,None,0,,42.914045999990776,None,42.914045999990776,43.41779089998454,,001,2022_Feb_28_1748,affective_go_no_go,2021.2.3,143.94267632139886,
,,,,,,,,,,,,,,,,,,,,,,45.90700169999036,None,,,,,,,,,,,,,,
