loop_count,inter_stim_inverval,GNG_stim,match,inter_stim_interval,go_stim,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_trial_loop.thisRepN,practice_trial_loop.thisTrialN,practice_trial_loop.thisN,practice_trial_loop.thisIndex,GNG_loop.thisRepN,GNG_loop.thisTrialN,GNG_loop.thisN,GNG_loop.thisIndex,go_block.thisRepN,go_block.thisTrialN,go_block.thisN,go_block.thisIndex,inter_stim_plus.started,inter_stim_plus.stopped,go_resp.keys,go_resp.corr,go_resp.rt,go_resp.started,go_resp.stopped,go_image.started,go_image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,6.5,affective_go_stimuli\puppy_14.jpeg,1,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,001,2022_Feb_28_1753,affective_go_no_go,2021.2.3,144.269333535219,
1,6.5,affective_go_stimuli\puppy_1.jpg,1,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,001,2022_Feb_28_1753,affective_go_no_go,2021.2.3,144.269333535219,
1,5.0,affective_no_go_stimuli\spider_4.jpeg,0,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,001,2022_Feb_28_1753,affective_go_no_go,2021.2.3,144.269333535219,
1,5.5,affective_no_go_stimuli\spider_5.jpeg,0,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,001,2022_Feb_28_1753,affective_go_no_go,2021.2.3,144.269333535219,
1,,,1,5.5,affective_go_stimuli\puppy_10.jpg,0,0,0,0,,,,,0,0,0,0,0,0,0,0,25.18166229999042,None,space,1,0.3111864000093192,30.700714700011304,None,30.700714700011304,None,,001,2022_Feb_28_1753,affective_go_no_go,2021.2.3,144.269333535219,
1,,,1,6.5,affective_go_stimuli\puppy_9.jpg,0,0,0,0,,,,,0,0,0,0,0,1,1,1,31.025263499992434,None,space,1,0.3328592000179924,37.53383950001444,None,37.53383950001444,None,,001,2022_Feb_28_1753,affective_go_no_go,2021.2.3,144.269333535219,
1,,,1,4.0,affective_go_stimuli\puppy_20.jpeg,0,0,0,0,,,,,0,0,0,0,0,2,2,2,37.88272120000329,None,None,0,,41.89710100000957,None,41.89710100000957,42.402107600006275,,001,2022_Feb_28_1753,affective_go_no_go,2021.2.3,144.269333535219,
1,,,1,5.0,affective_go_stimuli\puppy_22.jpeg,0,0,0,0,,,,,0,0,0,0,0,3,3,3,44.89245630000369,None,None,0,,49.90634859999409,None,49.90634859999409,50.408821699995315,,001,2022_Feb_28_1753,affective_go_no_go,2021.2.3,144.269333535219,
1,,,1,5.0,affective_go_stimuli\puppy_15.jpeg,0,0,0,0,,,,,0,0,0,0,0,4,4,4,52.904903599992394,None,space,1,0.3378239000157919,57.927060299989535,None,57.927060299989535,None,,001,2022_Feb_28_1753,affective_go_no_go,2021.2.3,144.269333535219,
