loop_count,inter_stim_inverval,GNG_stim,match,inter_stim_interval,go_stim,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_trial_loop.thisRepN,practice_trial_loop.thisTrialN,practice_trial_loop.thisN,practice_trial_loop.thisIndex,GNG_loop.thisRepN,GNG_loop.thisTrialN,GNG_loop.thisN,GNG_loop.thisIndex,go_block.thisRepN,go_block.thisTrialN,go_block.thisN,go_block.thisIndex,inter_stim_plus.started,inter_stim_plus.stopped,go_resp.keys,go_resp.corr,go_resp.rt,go_resp.started,go_resp.stopped,go_image.started,go_image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,6.5,affective_go_stimuli\puppy_14.jpeg,1,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,001,2022_Feb_28_1752,affective_go_no_go,2021.2.3,143.87309242773833,
1,6.5,affective_go_stimuli\puppy_1.jpg,1,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,001,2022_Feb_28_1752,affective_go_no_go,2021.2.3,143.87309242773833,
1,5.0,affective_no_go_stimuli\spider_4.jpeg,0,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,001,2022_Feb_28_1752,affective_go_no_go,2021.2.3,143.87309242773833,
1,5.5,affective_no_go_stimuli\spider_5.jpeg,0,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,001,2022_Feb_28_1752,affective_go_no_go,2021.2.3,143.87309242773833,
1,,,1,5.5,affective_go_stimuli\puppy_10.jpg,0,0,0,0,,,,,0,0,0,0,0,0,0,0,22.82401809998555,None,space,1,0.3014753000170458,28.342614999972284,None,28.342614999972284,None,,001,2022_Feb_28_1752,affective_go_no_go,2021.2.3,143.87309242773833,
1,,,1,6.5,affective_go_stimuli\puppy_9.jpg,0,0,0,0,,,,,0,0,0,0,0,1,1,1,28.65913559999899,None,space,1,0.31094289998873137,35.167875899991486,None,35.167875899991486,None,,001,2022_Feb_28_1752,affective_go_no_go,2021.2.3,143.87309242773833,
1,,,1,4.0,affective_go_stimuli\puppy_20.jpeg,0,0,0,0,,,,,0,0,0,0,0,2,2,2,35.49048689997289,None,None,0,,39.50248629998532,None,39.50248629998532,40.00188039999921,,001,2022_Feb_28_1752,affective_go_no_go,2021.2.3,143.87309242773833,
1,,,1,5.0,affective_go_stimuli\puppy_22.jpeg,0,0,0,0,,,,,0,0,0,0,0,3,3,3,42.49999649997335,None,None,0,,47.51285579998512,None,47.51285579998512,48.01391829998465,,001,2022_Feb_28_1752,affective_go_no_go,2021.2.3,143.87309242773833,
1,,,1,5.0,affective_go_stimuli\puppy_15.jpeg,0,0,0,0,,,,,0,0,0,0,0,4,4,4,50.51288849997218,None,space,1,0.39061790000414476,55.53547969998908,None,55.53547969998908,None,,001,2022_Feb_28_1752,affective_go_no_go,2021.2.3,143.87309242773833,
