task_order,stim_time,inter_stim_time,x_pos,y_pos,stim_event,main_loop.thisRepN,main_loop.thisTrialN,main_loop.thisN,main_loop.thisIndex,vSAT_loop.thisRepN,vSAT_loop.thisTrialN,vSAT_loop.thisN,vSAT_loop.thisIndex,instructions_text.started,instructions_text.stopped,instructions_resp.keys,instructions_resp.rt,instructions_resp.started,instructions_resp.stopped,experiment_SAT_text.started,experiment_SAT_text.stopped,experiment_vSAT_text.started,experiment_vSAT_text.stopped,experiment_instructions_rep.keys,experiment_instructions_rep.rt,experiment_instructions_rep.started,experiment_instructions_rep.stopped,inter_stim_text.started,inter_stim_text.stopped,vSAT_square.started,vSAT_square.stopped,delay_text.started,delay_text.stopped,response_cue_sound.started,response_cue_sound.stopped,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.started,mouse_resp.stopped,stimuli_background.started,stimuli_background.stopped,feedback_sound.started,feedback_sound.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,12.272036799986381,None,space,1.332922499976121,12.272036799986381,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Mar_02_1509,SAT,2021.2.3,143.86439929153596,
vSAT1,0.017,2,-0.25,0.25,0,0,0,0,0,0,0,0,0,,,,,,,13.63157460000366,None,13.63157460000366,None,space,0.34569360001478344,13.63157460000366,None,13.990596499992535,None,15.992406000033952,None,16.013222000037786,None,16.117267379991244,None,0.28333333,-0.037037037,0,0,0,9.804003639146686e-05,None,16.558517700002994,None,18.047672080039046,None,,001,2022_Mar_02_1509,SAT,2021.2.3,143.86439929153596,
vSAT1,0.017,3,-0.25,0.25,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,18.561255000007804,None,21.560988300014287,None,21.58172660000855,None,21.685920979990623,None,0.28333333,-0.037037037,0,0,0,0.006229619961231947,None,22.128176100028213,None,23.616131180012598,None,,001,2022_Mar_02_1509,SAT,2021.2.3,143.86439929153596,
vSAT1,0.05,2,0.25,0.25,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,24.131281799986027,None,26.136523700028192,None,26.19195230002515,None,26.296095580025575,None,0.28333333,-0.037037037,0,0,0,5.0539965741336346e-05,None,26.73644060001243,None,28.226202180015388,None,,001,2022_Mar_02_1509,SAT,2021.2.3,143.86439929153596,
vSAT1,0.028999999999999998,3,-0.25,-0.25,1,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,28.738885500002652,None,31.739546800032258,None,31.774266100022942,None,31.87837427998893,None,0.28333333,-0.037037037,0,0,0,6.414001109078526e-05,None,32.3192035999964,None,33.808633080031726,None,,001,2022_Mar_02_1509,SAT,2021.2.3,143.86439929153596,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.32161099999212,None,36.322006900038105,None,36.34276430000318,None,36.44683578003897,None,,,,,,,,,,,,,,,,,,
