task_order,stim_time,inter_stim_time,x_pos,y_pos,stim_event,main_loop.thisRepN,main_loop.thisTrialN,main_loop.thisN,main_loop.thisIndex,vSAT_loop.thisRepN,vSAT_loop.thisTrialN,vSAT_loop.thisN,vSAT_loop.thisIndex,instructions_text.started,instructions_text.stopped,instructions_resp.keys,instructions_resp.rt,instructions_resp.started,instructions_resp.stopped,experiment_SAT_text.started,experiment_SAT_text.stopped,experiment_vSAT_text.started,experiment_vSAT_text.stopped,experiment_instructions_rep.keys,experiment_instructions_rep.rt,experiment_instructions_rep.started,experiment_instructions_rep.stopped,inter_stim_text.started,inter_stim_text.stopped,vSAT_square.started,vSAT_square.stopped,delay_text.started,delay_text.stopped,response_cue_sound.started,response_cue_sound.stopped,mouse_resp.x,mouse_resp.y,mouse_resp.leftButton,mouse_resp.midButton,mouse_resp.rightButton,mouse_resp.started,mouse_resp.stopped,stimuli_background.started,stimuli_background.stopped,feedback_sound.started,feedback_sound.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,65.49239349999698,None,space,0.31133940001018345,65.49239349999698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,001,2022_Feb_10_1007,SAT,2021.2.3,144.19361161638756,
vSAT1,0.017,2,-0.25,0.25,0,0,0,0,0,0,0,0,0,,,,,,,65.83507830000599,None,65.83507830000599,None,space,0.32221559999743477,65.83507830000599,None,66.1746550000098,None,68.17837700000382,None,68.19907970001805,None,68.30334938000888,None,-0.15555556,0.18148148,0,0,0,0.005066540034022182,None,68.74676420001197,None,70.23377608002048,None,m,001,2022_Feb_10_1007,SAT,2021.2.3,144.19361161638756,
vSAT1,0.017,3,-0.25,0.25,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,70.75029719999293,None,73.75388989999192,None,73.77457189999404,None,73.87876528001507,None,-0.15555556,0.18148148,0,0,0,0.002214239997556433,None,74.31728340001428,None,75.80902428000118,None,m,001,2022_Feb_10_1007,SAT,2021.2.3,144.19361161638756,
vSAT1,0.05,2,0.25,0.25,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,76.31987440001103,None,78.32252340001287,None,78.37787950001075,None,78.48203858000343,None,-0.15555556,0.18148148,0,0,0,0.0034117400355171412,None,78.9268221000093,None,80.412313979998,None,m,001,2022_Feb_10_1007,SAT,2021.2.3,144.19361161638756,
