inter_stim_inverval,GNG_stim,match,corr_key
5.5,go_stimuli\puppy_4.jpg,1,space
5.5,no_go_stimuli\spider_17.jpeg,0,None
4.0,no_go_stimuli\spider_6.jpeg,0,None
6.0,no_go_stimuli\spider_15.jpeg,0,None
6.0,go_stimuli\puppy_25.jpeg,1,space
4.5,no_go_stimuli\spider_5.jpeg,0,None
5.0,no_go_stimuli\spider_3.jpeg,0,None
6.5,no_go_stimuli\spider_27.jpeg,0,None
5.0,go_stimuli\puppy_10.jpg,1,space
4.5,go_stimuli\puppy_28.jpg,1,space
5.5,go_stimuli\puppy_3.jpg,1,space
5.0,go_stimuli\puppy_14.jpeg,1,space
6.5,no_go_stimuli\spider_11.jpeg,0,None
6.0,go_stimuli\puppy_20.jpeg,1,space
6.0,no_go_stimuli\spider_4.jpeg,0,None
6.0,go_stimuli\puppy_21.jpeg,1,space
6.0,no_go_stimuli\spider_30.jpg,0,None
5.0,go_stimuli\puppy_19.jpeg,1,space
6.0,go_stimuli\puppy_26.jpeg,1,space
5.0,no_go_stimuli\spider_22.jpg,0,None
